connectivity_gap,institutional_gap,density_gap,Year
18.719166666666666,-0.5300000000000011,9.750268775506584,2000
26.933333333333323,-3.8700000000000045,6.300411826116473,2012
19.96642857142856,-5.969999999999985,2.628542119998599,2016
22.99076923076924,-7.13000000000001,1.251760544121126,2018
29.084444444444443,-8.290000000000006,0.8889525534745815,2020
